f1_micro,f1_macro,accuracy,jaccard_micro,fold,partition,n_test,n_train
0.5096209912536444,0.31888661106557625,0.340683572216097,0.34194053208137715,0,0,907,3562
0.5388923459863099,0.3586536655341916,0.3498233215547703,0.368824531516184,1,1,849,3620
0.4881516587677725,0.2859577519809219,0.33517699115044247,0.322884012539185,2,2,904,3565
0.5341409691629956,0.3196596899867959,0.3769152196118488,0.3643876784372652,3,3,979,3490
0.5751014884979703,0.3111206698364629,0.42409638554216866,0.4036087369420703,4,4,830,3639
