f1_micro,f1_macro,accuracy,jaccard_micro,fold
0.8581224075171421,0.7380316147516868,0.7819775161547313,0.7515012232189191,0
0.8557541946663285,0.7345074576516938,0.7799415774099319,0.7478761911797296,1
0.860217776652317,0.7319317501546881,0.7829512259892006,0.7547211730726505,2
0.8592321755027422,0.735922293804172,0.7825971496857573,0.7532051282051282,3
0.8623891937526382,0.7236263644341812,0.7848986456581394,0.7580705009276438,4
