f1_micro,f1_macro,accuracy,jaccard_micro,fold
0.44307792773182414,0.2287379051126346,0.32241791308965395,0.2845858091576372,0
0.4383323367940425,0.2255737227950359,0.3205593415346491,0.2806822137138879,1
0.4416838450688944,0.22905470775376474,0.32324305186758717,0.2834366079509852,2
0.4446019629225736,0.2316313848468936,0.32324305186758717,0.28584449274346213,3
0.4506858970883262,0.24058123062537415,0.32961586121437425,0.29089381955623994,4
