f1_micro,f1_macro,accuracy,jaccard_micro,fold,partition,n_test,n_train
0.4549156486329261,0.2597965589058349,0.29527991218441274,0.2944277108433735,0,0,911,3579
0.454661558109834,0.2725374115416595,0.3130128956623681,0.29421487603305785,1,1,853,3637
0.4357272178636089,0.25563412597078733,0.29437706725468576,0.2785493827160494,2,2,907,3583
0.4581005586592179,0.2565925096926846,0.31643002028397565,0.2971014492753623,3,3,986,3504
0.5016812373907196,0.31316324620388264,0.36134453781512604,0.3348294434470377,4,4,833,3657
