f1_micro,f1_macro,accuracy,jaccard_micro,fold
0.8661695943384304,0.7520616098159756,0.7918031335752854,0.7639322336156933,0
0.8618915042605247,0.7520935738821402,0.7881738514649907,0.757301704966642,1
0.868753939903341,0.7563257000507035,0.7951668584579977,0.7679619585407534,2
0.8641808100901511,0.7582465361715907,0.7913605381959813,0.7608436428677895,3
0.8660530408103224,0.749261349960641,0.7874656988581039,0.7637509266123054,4
