f1_micro,f1_macro,accuracy,jaccard_micro,fold
0.44310269799825935,0.23253408586535507,0.32365696079299056,0.28460624694291103,0
0.43994572591587516,0.23097656960242255,0.3215328790158421,0.2820066796548845,1
0.44108237080418633,0.2302963204148722,0.3225349619401664,0.28294142201196604,2
0.44162935459211533,0.2309664541744727,0.32058771463975927,0.2833917309039944,3
0.44880221630724104,0.23982361681701447,0.3262524340591255,0.28932623616753045,4
