f1_micro,f1_macro,accuracy,jaccard_micro,species,n_test,n_train,mcc_Cytoplasm,mcc_Nucleus,mcc_Cell membrane,mcc_Plastid,mcc_Extracellular,mcc_Mitochondrion,mcc_Endoplasmic reticulum,mcc_Golgi apparatus,mcc_Lysosome/Vacuole,mcc_Peroxisome
0.7676696990902729,0.6109268802899241,0.6559785696890982,0.6229415105053947,ARATH,12319,44166,0.5646844107283311,0.8228371888397248,0.7058899985683577,0.8215683288967134,0.8943066391432618,0.6354785860613824,0.5271510617909639,0.6599092472690559,0.3154705342247515,0.2868630280423846
0.8564091435185185,0.6896633759853599,0.7746510580819451,0.7488772218356632,GLYMA,13326,43159,0.705975253440046,0.8912779379935183,0.8457910664925665,0.8526107132336593,0.9425210469652677,0.7274399139964699,0.6548564319488216,0.663734226684331,0.4514373040285517,0.3329320694070232
0.8489300542957522,0.6875711700755651,0.7643050297458085,0.7375138734739178,MEDTR,9245,47240,0.7076207786088723,0.8843926162332071,0.8309196266403318,0.7850830526401499,0.9053803850963297,0.7115607234879702,0.6424750026849613,0.6733705273281223,0.5451634383494902,0.3264399133441036
0.8292094146047073,0.6876923674320323,0.7322854291417166,0.7082474226804124,ORYSA,4008,52477,0.6345863121458524,0.8680362043630021,0.8180854624376629,0.8609096346453854,0.9166566403014087,0.7397261844112046,0.5719200773954486,0.7945304254024169,0.4215717986538715,0.3050756644648818
0.8624671315879731,0.7073644680304969,0.7844997108155003,0.7581909547738693,POPTR,8645,47840,0.7194184069242259,0.880415367708367,0.8573779801127119,0.8727141151412565,0.9363600895304058,0.798344144043417,0.644027857948081,0.7336158596592834,0.44879303715724467,0.34508391552498185
0.8396820139118913,0.6867910895887015,0.7499440840975173,0.7236654296317442,ZEAMA,8942,47543,0.6939110207220764,0.8528164909681472,0.8651624667237997,0.790144096245613,0.9419663184598934,0.7235706686445055,0.6280352262699717,0.7596575321873682,0.4834541193636425,0.2491594731334471
