f1_micro,f1_macro,accuracy,jaccard_micro,fold
0.3666532697938795,0.191464182826805,0.23028586600584122,0.22447975253093364,0
0.3689609719754714,0.1953389960889243,0.23285246481989558,0.22621222768798313,1
0.3648944758390036,0.18658589962516264,0.23172242874845106,0.22316264635350544,2
0.3762387580913101,0.19113578652963287,0.2421667551779076,0.23170817752063783,3
0.36798897755324644,0.189646029387244,0.2332271198442202,0.2254819192345575,4
