f1_micro,f1_macro,accuracy,jaccard_micro,fold,partition,n_test,n_train
0.6052631578947368,0.3700497139209184,0.4643249176728869,0.4339622641509434,0,0,911,3579
0.6572604350382129,0.44548059916213223,0.4935521688159437,0.489492119089317,1,1,853,3637
0.6375545851528385,0.42157722138893217,0.46747519294377066,0.46794871794871795,2,2,907,3583
0.6525773195876289,0.40393591436560994,0.4969574036511156,0.4843152257077276,3,3,986,3504
0.700374531835206,0.4260689301952773,0.5462184873949579,0.5389048991354467,4,4,833,3657
