f1_micro,f1_macro,accuracy,jaccard_micro,fold
0.866927316406802,0.7648891173266672,0.7915099940629329,0.7651118317119814,0
0.8702160711763876,0.7551600667499943,0.7937858697803285,0.77025,1
0.8647075391981973,0.7576297472863628,0.7926768926274121,0.7616606020509428,2
0.8682185094800076,0.7596583398169072,0.7916872835230084,0.7671255597943274,3
0.8670704794102456,0.7499040880200412,0.790004948045522,0.7653348806366048,4
