f1_micro,f1_macro,accuracy,jaccard_micro,fold,partition,n_test,n_train
0.6057268722466961,0.3683157138495913,0.4610318331503842,0.4344391785150079,0,0,911,3579
0.6564525633470831,0.4390203960006097,0.5005861664712778,0.4885964912280702,1,1,853,3637
0.6311159978009896,0.4032494173967488,0.4663726571113561,0.4610441767068273,2,2,907,3583
0.6467251160391955,0.397299272829855,0.4969574036511156,0.47789634146341464,3,3,986,3504
0.7009404388714734,0.44243882794566325,0.5474189675870348,0.5395752895752896,4,4,833,3657
