f1_micro,f1_macro,accuracy,jaccard_micro,fold,partition,n_test,n_train
0.6585236325013276,0.46866313205561355,0.5027563395810364,0.4908946951702296,0,0,907,3565
0.6851642129105323,0.5258106445317879,0.5240893066980024,0.5211024978466839,1,1,851,3621
0.6924686192468619,0.5038619357349241,0.536504424778761,0.5296,2,2,904,3568
0.689,0.5111442990497306,0.539795918367347,0.5255530129672006,3,3,980,3492
0.7332521315468941,0.4887408270431828,0.5855421686746988,0.5788461538461539,4,4,830,3642
