f1_micro,f1_macro,accuracy,jaccard_micro,fold,partition,n_test,n_train
0.6153846153846154,0.396487548240849,0.47200878155872666,0.4444444444444444,0,0,911,3579
0.6576787807737398,0.4401767275268284,0.4970691676436108,0.48995633187772925,1,1,853,3637
0.6299126637554585,0.392251705914238,0.4652701212789416,0.45976095617529883,2,2,907,3583
0.6526423807080554,0.4188115718055282,0.4908722109533469,0.4843869002284844,3,3,986,3504
0.6984326018808777,0.43073648230327477,0.5486194477791116,0.5366088631984586,4,4,833,3657
