f1_micro,f1_macro,accuracy,jaccard_micro,fold
0.6702165067564173,0.5269364032945933,0.5422590068159688,0.5040042308854639,0
0.6743241209810904,0.5383694533968872,0.547711781888997,0.5086643965191071,1
0.6644588288423905,0.5275984117799609,0.5389483933787731,0.49752028854824165,2
0.6709993500974853,0.5347427343402339,0.5468354430379747,0.5048901594944327,3
0.6721738259737658,0.5375604696182255,0.5469860745934365,0.5062212502827841,4
